%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1574069859352658921,351,1574069859352437457,base_link,0,1,40.3548437,-3.7440672,680.186549431,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069859589605552,352,1574069859589180841,base_link,0,1,40.3548434,-3.744067,679.956548969,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069859829812072,353,1574069859829607488,base_link,0,1,40.3548433,-3.7440667,679.776548615,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069860069896910,354,1574069860069487812,base_link,0,1,40.3548427,-3.7440666,679.356547949,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069860310144412,355,1574069860310009837,base_link,0,1,40.3548425,-3.7440666,679.296547756,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069860551596602,356,1574069860551269435,base_link,0,1,40.3548424,-3.7440665,679.216547573,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069860789431718,357,1574069860789231571,base_link,0,1,40.3548425,-3.7440662,679.166547412,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069861029318890,358,1574069861028908302,base_link,0,1,40.3548425,-3.744066,679.096547239,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069861272717648,359,1574069861272562009,base_link,0,1,40.3548424,-3.7440658,679.056546971,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069861511567505,360,1574069861511238745,base_link,0,1,40.3548426,-3.7440656,678.886546991,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069861749000513,361,1574069861748738641,base_link,0,1,40.3548425,-3.7440655,678.756546809,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069861986963700,362,1574069861986586257,base_link,0,1,40.3548425,-3.7440654,678.626546723,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069862231337643,363,1574069862231160826,base_link,0,1,40.3548425,-3.7440654,678.516546723,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069862472341120,364,1574069862471963795,base_link,0,1,40.3548429,-3.7440659,678.436547539,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069862710910298,365,1574069862710697441,base_link,0,1,40.3548433,-3.7440658,678.686547839,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069862949521111,366,1574069862949092233,base_link,0,1,40.3548435,-3.7440658,678.616548032,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069863190526915,367,1574069863190346766,base_link,0,1,40.3548436,-3.744066,678.436548301,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069863429290532,368,1574069863429054028,base_link,0,1,40.3548436,-3.7440662,678.276548474,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069863669526464,369,1574069863669356155,base_link,0,1,40.3548435,-3.7440663,678.206548463,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069863906231824,370,1574069863906067599,base_link,0,1,40.3548436,-3.7440664,678.206548646,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069864150177741,371,1574069864149759226,base_link,0,1,40.3548436,-3.7440664,677.946548646,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069864389515414,372,1574069864389287642,base_link,0,1,40.3548433,-3.7440666,677.696548528,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069864630444160,373,1574069864630014485,base_link,0,1,40.3548432,-3.7440667,677.476548518,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069864864971240,374,1574069864864674045,base_link,0,1,40.354843,-3.7440663,676.99654798,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
